source,source_issue_url,external_issue_id,comicvine_volume_id,series_year,series_title,series_gcd_id,issue_title,issue_number,publisher,cover_date,in_store_date,description,original_cover_url,storage_path
comicvine,https://comicvine.gamespot.com/api/issue/4000-36705/,36705,4861,1993,Classic Star Wars,4529,"The Serpent Masters (part 3), Deadly Reunion (part 1)",6,Dark Horse Comics,1993-01-01,,"<p><em>After his adventures with Tanith Shire and the Serpent Masters, Luke rejoins Leia on Kabal just as the planet falls under Imperial attack. Luckily, Han and Chewie come to the rescue once again -- that is, until a false homing beacon leads them into a trap of stellar proportions!</em></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/32880-4861-36705-1-classic-star-wars.jpg,comicvine/classic-star-wars/vol-4861/36705-the-serpent-masters-part-3-deadly-reunion-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-36811/,36811,4861,1993,Classic Star Wars,4529,"Deadly Reunion (part 2), Traitor's Gambit (part 1)",7,Dark Horse Comics,1993-02-01,,"<p><em>Leia, Luke, Han, and Chewie make it out of Doctor Arakkus' death trap by the skin of their teeth and head for home at long last -- only to discover that Rebel headquarters is under Imperial attack! Will they find safe haven with new allies on the water world of Aquaris, or will those allies turn out to be as dangerous as Darth Vader?</em></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/32974-4861-36811-1-classic-star-wars.jpg,comicvine/classic-star-wars/vol-4861/36811-deadly-reunion-part-2-traitor-s-gambit-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-37034/,37034,4861,1993,Classic Star Wars,4529,"Traitor's Gambit (part 2), The Night Beast (part 1)",8,Dark Horse Comics,1993-04-01,,"<p><em>When our heroes stop off on the water planet Aquaris to meet with new Rebel allies, they find that at least one of those allies may be an Imperial spy. Han and Leia both have plans to trap the traitor by using Luke's droids as bait -- but their plans may go awry when Luke and Han wind up in the clutches of a deadly denizen of the deep!</em></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/33169-4861-37034-1-classic-star-wars.jpg,comicvine/classic-star-wars/vol-4861/37034-traitor-s-gambit-part-2-the-night-beast-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-37167/,37167,4861,1993,Classic Star Wars,4529,The Night Beast (part 2),9,Dark Horse Comics,1993-05-01,,"<p><em>Leia, Luke, Han, and Chewie finally make it back to Rebel headquarters in the Yavin system only to find it under attack by Imperial forces! With the Millennium Falcon's help, the Rebels emerge victorious. But even as they celebrate, the battle sparks some unexpected results -- in the form of an ancient threat that lurks within the very heart of Yavin's moon!</em></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/33284-4861-37167-1-classic-star-wars.jpg,comicvine/classic-star-wars/vol-4861/37167-the-night-beast-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-40668/,40668,5624,1995,Star Wars: Droids,5121,"Rebellion, Part 1 of 4",1,Dark Horse Comics,1995-04-30,,"<p><i>Olag Greck is a con man and arch criminal, and he's hiding out exactly where you might expect: among his own, wretched kind on the smuggler planet Nar Shaddaa. But knowing where he is and actually arresting him are two completely different matters as the newly-deputized Artoo-Detoo and See-Threepio discover. Smugglers and criminals have no affection for old droids, particularly when they're carrying badges! They're just a couple of used appliances in hot pursuit of a perp, and a world of accomplices stand in their way!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/36408-5624-40668-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/40668-rebellion-part-1-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-40803/,40803,5624,1995,Star Wars: Droids,5121,"Rebellion, Part 2 of 4",2,Dark Horse Comics,1995-05-31,,"<p><i>Artoo-Detoo and See-Threepio may have bitten off more than they can chew! Their boss has been blown to bits, and they're marooned in perhaps the most dangerous place in the universe: Nar Shaddaa! The beautiful and deadly Jace Forno has somehow wormed her mercenary self into the spaceport's top security position, and it seems like she's got an agenda for taking care of all kinds of meddlesome droids!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/36517-5624-40803-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/40803-rebellion-part-2-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-40922/,40922,5624,1995,Star Wars: Droids,5121,"Rebellion, Part 3 of 4",3,Dark Horse Comics,1995-06-30,,"<p><i>Trapped on a drone barge headed for a recycling center, See-Threepio is about to have his memory wiped clean! Artoo races to rescue his old pal, but will Threepio even recognize the the plucky little droid by the time he arrives?</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/4/36612-5624-40922-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/40922-rebellion-part-3-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-120534/,120534,5624,1995,Star Wars: Droids,5121,"Rebellion, Part 4 of 4",4,Dark Horse Comics,1995-07-31,,"<p><em>All spacelanes lead to Boonda the Hutt's palace! From one direction comes Olag Greck, looking to strike a shady deal, and from the other comes a drone barge loaded to the gunwales with angry droids, among them a mysteriously transformed See-Threepio.</em></p><p><em>He's undergone a drastic change of personality and become a charismatic leader of the droid rebellion. But the cavernous halls of Boonda's palace hold surprises for everyone, and as with all Hutt palaces, not everyone who enters gets out alive!</em></p>",https://comicvine.gamespot.com/a/uploads/original/0/8015/263560-5624-120534-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/120534-rebellion-part-4-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-120535/,120535,5624,1995,Star Wars: Droids,5121,"Season of Revolt, Part 1 of 4",5,Dark Horse Comics,1995-09-30,,"<p><i>Some believe heroism is a result of genetics; others, that it is a result of teaching. But for Artoo, it's the result of a computer virus! Following their fateful encounter with Boonda the Hutt, Threepio and Artoo are acquired by an Ithorian on Nar Shaddaa. When the Ithorian's herd ship is attacked by alien kidnappers, Artoo is compelled to protect an apparently helpless human. Artoo's selfless act is soon revealed to exceed standard droid programming when Threepio discovers that his small friend has been overtaken by the</i> <i>Caretaker Virus!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/8015/263562-5624-120535-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/120535-season-of-revolt-part-1-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-120536/,120536,5624,1995,Star Wars: Droids,5121,"Season of Revolt, Part 2 of 4",6,Dark Horse Comics,1995-10-31,,"<p><i>After a failed attempt to rescue the hapless Smiley from the clutches of Dictator-Forever Craw, Artoo and Threepio find themselves captives in Craw's palace! And, as if life weren't already complicated enough for Threepio and Artoo, a revolution breaks out inside the palace grounds! They came to save their friend, but now they're fighting to save themselves!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/8015/263563-5624-120536-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/120536-season-of-revolt-part-2-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-120537/,120537,5624,1995,Star Wars: Droids,5121,"Season of Revolt, Part 3 of 4",7,Dark Horse Comics,1995-11-30,,"<p><i>In order to save their friend Smiley, Artoo-Detoo and See-Threepio have fallen in with a crew of Targonnian revoltists looking to overthrow Dictator-Forever Craw. Smiley is trapped in Craw's castle, behind the palace's impenetrable force field. To save their friend, Artoo-Detoo and See-Threepio must infiltrate the castle and shut down its protective field! The droids need to save Smiley because his brain contains the secret of the savorium herb . . . a secret which could shake the galaxy to its foundations!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/8015/263565-5624-120537-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/120537-season-of-revolt-part-3-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-120538/,120538,5624,1995,Star Wars: Droids,5121,"Season of Revolt, Part 4 of 4",8,Dark Horse Comics,1995-12-31,,"<p><i>The galaxy teeters on the brink of revolution, and See-Threepio and Artoo-Detoo are the only ones who can stop it! The Ithorian's plan to seed a rapture-producing herb, known as Savorium, throughout the troubled galaxy is interrupted by the power-mad dictator Craw. Now Threepio and Artoo face a dilemma: they can defend the Ithorian's plan, and survive, or they can destroy the Ithorian's ship and cargo, at the cost of their own existence!</i></p>",https://comicvine.gamespot.com/a/uploads/original/0/8015/263566-5624-120538-1-star-wars-droids.jpg,comicvine/star-wars-droids/vol-5624/120538-season-of-revolt-part-4-of-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-173690/,173690,20896,1996,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,Conquest and Unification,0,Dark Horse Comics,1996-07-01,,"<p><i>The history of the Old Republic has become legend: how the bold explorations of young Gav and Jori Daragon brought two galactic empires crashing together, how Odan-Urr became a powerful Jedi, and how the seven worlds of the Koros system were finally united by the wise and skilled Empress Teta. Five millennia before the birth of Luke Skywalker and the fall of Palpatine's Empire, our story unfolds…</i></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975345-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith___conquest_and_unification__0__1996_7____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/173690-conquest-and-unification.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-125119/,125119,20896,1996,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,Into The Unknown,1,Dark Horse Comics,1996-10-01,,"<p><i>Navigators and explorers are a special breed — they blaze the paths others will follow. They must have strength, drive, and hope, and be more than a little fearless. But nowhere is it written that they must have luck. Gav and Jori Daragon make their living charting the routes of hyperspace and selling those routes to traders and haulers. When a starswarm cluster batters their ship, they land on the planet Cinnagar, destitute and forlorn, and convince the relatively amiable Aarrba the Hutt to make the necessary repairs.</i></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975351-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith__1__1996_10____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/125119-into-the-unknown.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-173692/,173692,20896,1996,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,Funeral for a Dark Lord,2,Dark Horse Comics,1996-11-01,,"<p><i>Marka Ragnos ruled the galaxy with an iron fist. He was the Dark Lord of the Sith — the most powerful of the most powerful. But now he is dead. And two innocent hyperspace explorers, Gav and Jori Daragon, may follow suit if they get caught between the warring factions hoping to fill the Dark Lord void.</i></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975355-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith___funeral_for_a_dark_lord__2__1996_11____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/173692-funeral-for-a-dark-lord.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-173693/,173693,20896,1996,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,The Fabric of an Empire,3,Dark Horse Comics,1996-12-01,,"<p><i>When Gav and Jori Daragon set off to map the uncharted regions of hyperspace, they knew they were risking their lives. But they thought it would be an unsuspected cluster of debris that would take them out of the game, not their successful discovery of a series of hyperspace ""short cuts."" The Sith Empire wants to know where these routes are — wants to hold the only map to these routes — so that it can maintain an iron grip on the galaxy. And the lives of a couple of explorers mean very little to these masters of the dark side of the Force.</i></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975356-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith___the_fabric_of_an_empire__3__1996_12____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/173693-the-fabric-of-an-empire.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-173694/,173694,20896,1997,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,Pawns Of A Sith Lord,4,Dark Horse Comics,1997-01-01,,"<p><i>When Gav and Jori Daragon were first captured by the evil Sith, they feared for their lives. Now, Jori fears for her brother's spirit, as would-be Dark Lord Naga Sadow begins to initiate him into the ways of the dark side of the Force. Naga Sadow is playing a deadly game of chess, and the Daragon siblings are his pawns.</i></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975357-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith___pawns_of_a_sith_lord__4__1997_1____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/173694-pawns-of-a-sith-lord.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-173696/,173696,20896,1997,Star Wars: Tales of the Jedi - The Golden Age of the Sith,5123,The Flight of Starbreaker 12,5,Dark Horse Comics,1997-02-01,,"<p><i>Gav and Jori Daragon knew they could be killed in their chosen line of work — mapping out uncharted hyperspace flight paths could easily result in a deadly meeting with an unexpected meteorite shower or an unknown world. But it's neither comets nor planets that threaten them now. Rather, it's their success that may cost them their lives. They've successfully mapped a hyperspace shortcut — a shortcut which could prove strategically imperative in the event of war. And war is just what Gav and Jori have found themselves in the middle of. Trapped between two factions of the Sith, each vying for control of the galaxy, this sibling duo of hyperspace pioneers has become a pawn to the dark side. </i><br /></p>",https://comicvine.gamespot.com/a/uploads/original/5/50638/975359-star_wars__tales_of_the_jedi__the_golden_age_of_the_sith___the_flight_of_starbreaker_12__5__1997_2____page_1.jpg,comicvine/star-wars-tales-of-the-jedi-the-golden-age-of-the-sith/vol-20896/173696-the-flight-of-starbreaker-12.jpg
